Group;Species;Temp;Body mass;Respiration;Respiratio 15 C;Spec Resp 15C ;Source;Source;;;
Pisces;NA;22.4;4.56E+05;8.19E+05;3.82E+05;8.38E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;22.5;6.31E+05;8.00E+05;3.70E+05;5.86E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;12.0;6.07E+05;2.20E+05;3.00E+05;4.94E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;3.0;4.03E+05;1.37E+05;4.72E+05;1.17E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;3.94E+05;3.25E+05;1.94E+05;4.93E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;10.0;3.64E+05;2.46E+05;4.11E+05;1.13E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;10.0;4.31E+05;2.60E+05;4.36E+05;1.01E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;10.0;6.07E+03;2.52E+03;4.21E+03;6.94E-01;1;Acuana et al 2011 compilation;;;
Pisces;Euthynnus affinis;24.0;1.37E+05;8.35E+05;3.31E+05;2.41E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;7.0;1.52E+03;1.05E+03;2.39E+03;1.57E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;3.0;1.82E+05;7.56E+04;2.60E+05;1.43E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;9.28E+03;3.32E+03;1.95E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;10.0;1.20E+05;9.17E+04;1.53E+05;1.28E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;19.0;4.75E+03;1.17E+04;7.72E+03;1.62E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;10.0;1.82E+05;1.32E+05;2.21E+05;1.22E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;15.0;1.85E+05;1.37E+05;1.37E+05;7.41E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;9.0;1.21E+04;2.94E+04;5.45E+04;4.50E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;15.0;1.82E+05;1.45E+05;1.45E+05;7.96E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;5.0;1.41E+05;6.16E+04;1.72E+05;1.22E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;3.0;1.70E+05;7.43E+04;2.56E+05;1.50E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;5.75E+04;3.63E+04;4.95E+04;8.60E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;10.0;6.07E+04;5.03E+04;8.42E+04;1.39E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;2.79E+03;5.71E+03;3.98E+03;1.43E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;10.0;6.07E+04;5.37E+04;8.98E+04;1.48E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;6.07E+02;9.48E+02;6.96E+02;1.15E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;15.0;6.07E+04;5.13E+04;5.13E+04;8.45E-01;1;Acuana et al 2011 compilation;;;
Pisces;Dorosoma cepedianum;13.5;1.77E+03;2.38E+03;2.78E+03;1.57E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.76E+03;4.04E+03;2.42E+03;1.37E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;19.0;1.06E+03;4.41E+03;2.92E+03;2.75E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;4.87E+04;4.27E+04;5.81E+04;1.19E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;19.0;4.81E+04;1.29E+05;8.56E+04;1.78E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;5.46E+04;9.32E+04;5.57E+04;1.02E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;5.28E+04;1.54E+05;1.07E+05;2.03E+00;1;Acuana et al 2011 compilation;;;
Pisces;Euthynnus pelamis;24.0;9.16E+04;7.71E+05;3.05E+05;3.33E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;6.07E+00;3.78E+01;2.26E+01;3.72E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;10.0;6.98E+04;4.90E+04;8.19E+04;1.17E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;7.58E+03;7.79E+03;5.72E+03;7.55E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;5.0;6.92E+04;3.26E+04;9.13E+04;1.32E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;6.07E+04;4.04E+04;5.51E+04;9.07E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;27.0;1.82E+01;1.89E+01;5.49E+00;3.02E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;5.0;6.07E+04;1.93E+04;5.40E+04;8.90E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;12.0;6.07E+04;4.72E+04;6.43E+04;1.06E+00;1;Acuana et al 2011 compilation;;;
Pisces;Kuhlia sandvicensis;23.0;3.52E+03;7.00E+03;3.07E+03;8.73E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;10.0;6.49E+04;5.66E+04;9.47E+04;1.46E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;3.0;6.79E+04;3.62E+04;1.25E+05;1.84E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;3.0;6.07E+04;3.15E+04;1.08E+05;1.79E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;14.0;1.12E+04;1.43E+04;1.58E+04;1.41E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.6;1.22E+04;1.86E+04;1.58E+04;1.29E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;26.0;1.72E+04;2.28E+04;7.35E+03;4.27E-01;1;Acuana et al 2011 compilation;;;
Pisces;Theragra chalcogramma;5.5;1.24E+04;1.13E+04;2.99E+04;2.42E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;10.0;1.84E+05;1.22E+05;2.05E+05;1.11E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;1.30E+04;1.69E+04;2.31E+04;1.77E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.06E+04;1.28E+04;7.67E+03;7.23E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;9.0;1.06E+04;2.66E+04;4.94E+04;4.66E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;11.5;1.03E+04;1.44E+04;2.06E+04;2.00E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;4.00E+04;3.82E+04;2.66E+04;6.66E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;4.19E+03;3.69E+03;2.71E+03;6.47E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.10E+04;9.51E+03;5.68E+03;5.17E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;14.0;1.10E+04;4.60E+03;5.10E+03;4.64E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;2.61E+03;2.08E+03;1.52E+03;5.84E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.30E+04;1.42E+04;8.48E+03;6.53E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.2;3.85E+04;3.50E+05;3.09E+05;8.02E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;11.3;1.29E+04;1.16E+04;1.69E+04;1.31E+00;1;Acuana et al 2011 compilation;;;
Pisces;Euthynnus pelamis;24.0;9.28E+04;6.33E+05;2.50E+05;2.70E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;11.5;1.32E+04;1.36E+04;1.95E+04;1.48E+00;1;Acuana et al 2011 compilation;;;
Pisces;Theragra chalcogramma;5.5;1.32E+04;1.10E+04;2.92E+04;2.21E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;3.71E+03;5.47E+03;7.45E+03;2.01E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;1.27E+04;1.31E+04;9.63E+03;7.59E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;1.26E+04;1.07E+04;7.84E+03;6.22E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.7;1.24E+04;2.29E+04;1.27E+04;1.03E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;21.8;3.67E+05;7.59E+05;3.77E+05;1.03E+00;1;Acuana et al 2011 compilation;;;
Pisces;Brevoortia tyrannus;15.0;3.74E+02;1.33E+03;1.33E+03;3.56E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.70E+03;2.59E+03;1.55E+03;9.12E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;2.29E+02;4.25E+02;3.12E+02;1.36E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;8.80E+03;1.38E+04;9.63E+03;1.09E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;3.91E+04;5.31E+04;7.23E+04;1.85E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;12.0;9.10E+03;1.25E+04;1.71E+04;1.88E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;14.0;9.04E+03;9.38E+03;1.04E+04;1.15E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;10.0;2.12E+04;1.47E+04;2.46E+04;1.16E+00;1;Acuana et al 2011 compilation;;;
Pisces;Notothenia rossii;3.0;9.69E+03;4.70E+03;1.62E+04;1.67E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.0;1.33E+05;8.77E+04;7.91E+04;5.95E-01;1;Acuana et al 2011 compilation;;;
Pisces;Notothenia rossii;3.0;9.69E+03;3.02E+03;1.04E+04;1.07E+00;1;Acuana et al 2011 compilation;;;
Pisces;Notothenia rossii;3.0;9.69E+03;4.94E+03;1.70E+04;1.76E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;9.40E+03;3.22E+04;2.25E+04;2.39E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;9.22E+03;2.90E+04;2.02E+04;2.19E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;35.0;4.85E+02;1.13E+03;1.44E+02;2.96E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;11.5;9.10E+03;1.11E+04;1.59E+04;1.74E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;3.0;6.31E+04;2.90E+04;9.97E+04;1.58E+00;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;10.0;9.46E+03;7.90E+03;1.32E+04;1.40E+00;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;10.0;9.46E+03;7.10E+03;1.19E+04;1.26E+00;1;Acuana et al 2011 compilation;;;
Pisces;Melanogrammus aeglefinus;10.0;9.46E+03;4.58E+03;7.67E+03;8.11E-01;1;Acuana et al 2011 compilation;;;
Pisces;Theragra chalcogramma;5.5;1.82E+04;1.23E+04;3.28E+04;1.80E+00;1;Acuana et al 2011 compilation;;;
Pisces;Theragra chalcogramma;5.5;1.80E+04;1.13E+04;2.99E+04;1.66E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;26.0;1.88E+04;2.14E+04;6.91E+03;3.68E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.2;1.82E+04;6.00E+05;5.30E+05;2.91E+01;1;Acuana et al 2011 compilation;;;
Pisces;NA;15.0;9.10E+02;8.81E+02;8.81E+02;9.68E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;11.5;1.84E+04;1.01E+04;1.45E+04;7.86E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gilchristella aestuarius;15.0;9.10E+00;3.15E+01;3.15E+01;3.46E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;4.64E+04;1.66E+04;9.75E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;2.27E+04;8.11E+03;4.77E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;1.55E+04;5.53E+03;3.25E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;6.39E+04;2.28E+04;1.34E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;6.50E+04;2.32E+04;1.37E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;5.37E+04;1.92E+04;1.13E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;6.07E+03;7.34E+03;4.39E+03;7.23E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;3.06E+04;1.09E+04;6.42E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;11.5;1.72E+04;2.02E+04;2.89E+04;1.68E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;1.72E+04;1.45E+04;1.97E+04;1.15E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;1.09E+04;3.88E+03;2.28E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;26.0;1.72E+04;1.44E+04;4.64E+03;2.70E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;2.48E+04;8.85E+03;5.20E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;11.0;5.22E+03;3.52E+03;5.31E+03;1.02E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;15.0;1.15E+04;3.49E+04;3.49E+04;3.03E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;1.76E+02;7.56E+02;5.55E+02;3.15E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;10.0;1.94E+04;1.74E+04;2.92E+04;1.50E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;26.0;1.91E+04;1.35E+04;4.35E+03;2.28E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;25.0;6.07E+03;6.50E+03;2.32E+03;3.83E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;17.0;1.46E+04;2.59E+04;2.10E+04;1.44E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;5.42E+04;1.94E+04;1.14E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;11.5;1.48E+04;1.53E+04;2.19E+04;1.48E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;15.0;1.52E+04;1.05E+04;1.05E+04;6.89E-01;1;Acuana et al 2011 compilation;;;
Pisces;Theragra chalcogramma;5.5;1.37E+04;9.99E+03;2.66E+04;1.94E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.33E+02;2.63E+02;1.57E+02;1.18E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.40E+04;1.45E+04;8.66E+03;6.19E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.37E+04;1.04E+05;6.20E+04;4.53E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;1.38E+04;2.11E+04;2.87E+04;2.08E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;2.03E+04;7.24E+03;4.26E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;5.16E+04;1.84E+04;1.08E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;2.06E+03;3.72E+03;2.22E+03;1.08E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;2.58E+04;9.20E+03;5.41E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;2.54E+04;9.06E+03;5.33E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;1.63E+04;1.22E+04;1.67E+04;1.02E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;1.82E+01;7.80E+01;5.73E+01;3.15E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;5.57E+04;1.99E+04;1.17E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;2.79E+04;9.97E+03;5.86E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;1.91E+04;6.82E+03;4.01E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;4.75E+04;1.70E+04;9.98E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;3.92E+04;1.40E+04;8.23E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;2.85E+04;1.02E+04;5.99E-01;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;3.00E+04;1.07E+04;6.29E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.0;9.00E+03;1.18E+04;1.06E+04;1.18E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;25.0;3.03E+02;7.13E+02;2.55E+02;8.40E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.57E+04;6.61E+03;3.95E+03;2.52E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.56E+04;1.67E+04;1.00E+04;6.41E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.2;1.59E+04;6.75E+04;5.96E+04;3.75E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.2;1.59E+04;4.84E+05;4.27E+05;2.69E+01;1;Acuana et al 2011 compilation;;;
Pisces;NA;11.0;2.09E+04;1.10E+04;1.66E+04;7.92E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;1.0;2.31E+03;1.12E+03;4.72E+03;2.04E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;2.35E+02;9.41E+02;6.91E+02;2.94E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.8;2.37E+02;7.59E+02;4.18E+02;1.76E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.6;2.37E+02;4.70E+02;3.99E+02;1.68E+00;1;Acuana et al 2011 compilation;;;
Pisces;Dorosoma cepedianum;17.8;3.03E+03;1.50E+04;1.12E+04;3.71E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;35.0;3.46E+03;2.89E+04;3.68E+03;1.06E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.30E+02;7.99E+02;4.77E+02;3.67E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;1.85E+03;2.15E+03;1.58E+03;8.55E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.0;2.70E+02;6.21E+02;5.60E+02;2.07E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.0;2.70E+02;5.30E+02;4.78E+02;1.77E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;3.64E+02;1.45E+02;8.66E+01;2.38E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;2.91E+02;1.56E+02;9.30E+01;3.20E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;1.54E+04;1.45E+04;1.97E+04;1.28E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;3.00E+02;5.92E+02;3.54E+02;1.18E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;12.0;5.14E+04;2.92E+04;3.97E+04;7.73E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;3.52E+03;1.09E+04;7.58E+03;2.15E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;17.0;2.43E+02;4.20E+02;3.42E+02;1.41E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.2;3.85E+04;2.23E+05;1.97E+05;5.12E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;21.0;4.55E+03;1.73E+03;9.34E+02;2.05E-01;1;Acuana et al 2011 compilation;;;
Pisces;Theragra chalcogramma;1.0;4.25E+03;1.68E+03;7.12E+03;1.68E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;15.0;9.10E+03;1.68E+04;1.68E+04;1.85E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.0;2.49E+02;4.99E+02;4.51E+02;1.81E+00;1;Acuana et al 2011 compilation;;;
Pisces;Brevoortia tyrannus;25.0;1.64E+03;5.75E+03;2.05E+03;1.25E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.0;6.67E+02;1.85E+02;1.67E+02;2.50E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;19.0;1.49E+02;3.89E+02;2.58E+02;1.73E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;12.0;1.82E+02;4.03E+02;5.49E+02;3.02E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;6.07E+02;5.98E+03;3.58E+03;5.89E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;19.5;6.86E+03;1.34E+04;8.44E+03;1.23E+00;1;Acuana et al 2011 compilation;;;
Pisces;Dorosoma cepedianum;13.9;6.07E+02;6.11E+03;6.84E+03;1.13E+01;1;Acuana et al 2011 compilation;;;
Pisces;NA;12.0;1.21E+02;1.47E+02;2.00E+02;1.65E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;21.0;1.21E+02;2.93E+02;1.58E+02;1.30E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;15.0;6.07E+03;9.25E+03;9.25E+03;1.52E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;1.23E+02;4.18E+02;3.07E+02;2.50E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.2;1.82E+04;2.60E+06;2.30E+06;1.26E+02;1;Acuana et al 2011 compilation;;;
Pisces;NA;15.0;1.21E+02;1.67E+02;1.67E+02;1.38E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;14.0;1.82E+02;4.25E+02;4.71E+02;2.59E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;25.0;1.82E+02;4.25E+02;1.52E+02;8.34E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.73E+02;3.41E+02;2.04E+02;1.18E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;1.88E+02;3.39E+02;2.02E+02;1.08E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;24.0;1.82E+02;5.27E+02;2.09E+02;1.15E+00;1;Acuana et al 2011 compilation;;;
Pisces;Epinephelus akaara;25.0;1.70E+04;5.74E+04;2.05E+04;1.21E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;6.07E+03;5.45E+03;3.26E+03;5.37E-01;1;Acuana et al 2011 compilation;;;
Pisces;Brevoortia tyrannus;25.0;4.91E+03;1.80E+04;6.43E+03;1.31E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;10.0;3.54E+01;5.56E+01;9.31E+01;2.63E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;19.0;1.27E+03;5.74E+02;3.80E+02;2.99E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;3.0;2.61E+04;1.58E+04;5.42E+04;2.08E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;5.0;8.19E+03;3.97E+03;1.11E+04;1.36E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;25.0;4.85E+02;7.81E+02;2.79E+02;5.75E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;13.5;4.01E+04;3.54E+04;4.14E+04;1.03E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;4.61E+02;1.38E+03;1.01E+03;2.20E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;10.0;1.61E+04;1.36E+04;2.28E+04;1.41E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;16.8;4.52E+02;7.38E+02;6.13E+02;1.36E+00;1;Acuana et al 2011 compilation;;;
Pisces;Dorosoma cepedianum;21.2;1.94E+03;1.40E+04;7.40E+03;3.81E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;5.76E+02;1.95E+03;1.16E+03;2.02E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;24.0;5.73E+02;2.50E+03;9.88E+02;1.73E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;5.16E+02;2.18E+03;1.52E+03;2.95E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;1.57E+03;2.90E+03;2.02E+03;1.29E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;22.0;1.53E+05;3.20E+06;1.56E+06;1.02E+01;1;Acuana et al 2011 compilation;;;
Pisces;NA;8.0;5.46E+02;5.29E+02;1.09E+03;1.99E+00;1;Acuana et al 2011 compilation;;;
Pisces;Theragra chalcogramma;7.5;4.25E+03;5.35E+03;1.16E+04;2.72E+00;1;Acuana et al 2011 compilation;;;
Pisces;Theragra chalcogramma;5.5;7.28E+02;1.34E+03;3.57E+03;4.90E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;26.0;4.23E+04;4.04E+04;1.30E+04;3.08E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gilchristella aestuarius;15.0;7.28E+00;3.31E+01;3.31E+01;4.55E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;3.0;3.03E+04;1.84E+04;6.33E+04;2.09E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;32.0;3.03E+02;1.11E+03;1.92E+02;6.34E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;3.03E+02;1.30E+03;9.08E+02;3.00E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.0;3.03E+02;4.89E+02;3.59E+02;1.18E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;3.85E+02;9.64E+02;5.76E+02;1.50E+00;1;Acuana et al 2011 compilation;;;
Pisces;Gadus morhua;10.0;1.80E+05;1.44E+05;2.41E+05;1.34E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;12.0;1.19E+04;5.05E+03;6.88E+03;5.78E-01;1;Acuana et al 2011 compilation;;;
Pisces;NA;18.5;4.25E+02;1.43E+03;9.97E+02;2.35E+00;1;Acuana et al 2011 compilation;;;
Pisces;Brevoortia tyrannus;25.0;4.23E+02;2.44E+03;8.71E+02;2.06E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;5.0;3.64E+02;2.52E+02;7.05E+02;1.94E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;15.0;3.64E+02;8.20E+02;8.20E+02;2.25E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;3.64E+02;6.31E+02;3.77E+02;1.04E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;3.64E+02;2.52E+01;1.50E+01;4.13E-02;1;Acuana et al 2011 compilation;;;
Pisces;NA;20.0;3.59E+02;1.32E+03;7.90E+02;2.20E+00;1;Acuana et al 2011 compilation;;;
Pisces;NA;30.0;3.64E+02;1.58E+03;3.36E+02;9.24E-01;1;Acuana et al 2011 compilation;;;
Pisces;Gilchristella aestuarius;20.0;8.74E+01;3.09E+02;1.85E+02;2.12E+00;1;Acuana et al 2011 compilation;;;
